provincia_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
BU,2020-07-14,1,1,0,0,0,0
C,2020-07-14,4,4,0,0,0,0
CA,2020-07-14,2,2,0,0,0,0
CC,2020-07-14,0,0,0,0,0,0
CE,2020-07-14,1,1,0,0,0,0
CO,2020-07-14,1,1,0,0,0,0
CR,2020-07-14,13,13,0,0,0,0
CS,2020-07-14,5,5,0,0,0,0
CU,2020-07-14,3,3,0,0,0,0
GC,2020-07-14,1,1,0,0,0,0
GI,2020-07-14,39,38,0,0,0,1
GR,2020-07-14,13,13,0,0,0,0
GU,2020-07-14,4,4,0,0,0,0
H,2020-07-14,0,0,0,0,0,0
HU,2020-07-14,50,50,0,0,0,0
J,2020-07-14,2,2,0,0,0,0
L,2020-07-14,194,192,0,0,1,1
LE,2020-07-14,2,2,0,0,0,0
LO,2020-07-14,7,7,0,0,0,0
LU,2020-07-14,1,1,0,0,0,0
M,2020-07-14,142,130,0,12,0,0
MA,2020-07-14,18,18,0,0,0,0
ML,2020-07-14,0,0,0,0,0,0
MU,2020-07-14,21,21,0,0,0,0
NA,2020-07-14,52,52,0,0,0,0
NC,2020-07-14,16,15,0,0,1,0
O,2020-07-14,2,2,0,0,0,0
OR,2020-07-14,0,0,0,0,0,0
P,2020-07-14,3,3,0,0,0,0
PM,2020-07-14,11,11,0,0,0,0
PO,2020-07-14,4,4,0,0,0,0
S,2020-07-14,2,2,0,0,0,0
SA,2020-07-14,1,1,0,0,0,0
SE,2020-07-14,5,5,0,0,0,0
SG,2020-07-14,2,2,0,0,0,0
SO,2020-07-14,2,2,0,0,0,0
SS,2020-07-14,68,40,0,28,0,0
T,2020-07-14,21,21,0,0,0,0
TE,2020-07-14,14,14,0,0,0,0
TF,2020-07-14,1,1,0,0,0,0
TO,2020-07-14,10,8,0,2,0,0
V,2020-07-14,38,38,0,0,0,0
VA,2020-07-14,4,4,0,0,0,0
VI,2020-07-14,11,6,0,5,0,0
Z,2020-07-14,209,209,0,0,0,0
ZA,2020-07-14,0,0,0,0,0,0
A,2020-07-15,22,22,0,0,0,0
AB,2020-07-15,3,3,0,0,0,0
AL,2020-07-15,14,14,0,0,0,0
AV,2020-07-15,1,1,0,0,0,0
B,2020-07-15,550,547,0,0,1,2
BA,2020-07-15,6,6,0,0,0,0
BI,2020-07-15,55,48,0,7,0,0
BU,2020-07-15,1,1,0,0,0,0
C,2020-07-15,7,7,0,0,0,0
CA,2020-07-15,2,2,0,0,0,0
CC,2020-07-15,7,7,0,0,0,0
CE,2020-07-15,0,0,0,0,0,0
CO,2020-07-15,10,10,0,0,0,0
CR,2020-07-15,15,15,0,0,0,0
CS,2020-07-15,14,14,0,0,0,0
CU,2020-07-15,2,2,0,0,0,0
GC,2020-07-15,6,6,0,0,0,0
GI,2020-07-15,32,31,0,0,0,1
GR,2020-07-15,13,13,0,0,0,0
GU,2020-07-15,5,5,0,0,0,0
H,2020-07-15,0,0,0,0,0,0
HU,2020-07-15,72,71,0,0,1,0
J,2020-07-15,0,0,0,0,0,0
L,2020-07-15,283,281,0,0,1,1
LE,2020-07-15,3,3,0,0,0,0
LO,2020-07-15,2,2,0,0,0,0
LU,2020-07-15,3,3,0,0,0,0
M,2020-07-15,154,144,0,10,0,0
MA,2020-07-15,16,16,0,0,0,0
ML,2020-07-15,0,0,0,0,0,0
MU,2020-07-15,32,32,0,0,0,0
NA,2020-07-15,43,43,0,0,0,0
NC,2020-07-15,4,4,0,0,0,0
O,2020-07-15,2,2,0,0,0,0
OR,2020-07-15,1,1,0,0,0,0
P,2020-07-15,0,0,0,0,0,0
PM,2020-07-15,14,14,0,0,0,0
PO,2020-07-15,4,4,0,0,0,0
S,2020-07-15,4,4,0,0,0,0
SA,2020-07-15,1,1,0,0,0,0
SE,2020-07-15,8,8,0,0,0,0
SG,2020-07-15,0,0,0,0,0,0
SO,2020-07-15,2,2,0,0,0,0
SS,2020-07-15,88,37,0,51,0,0
T,2020-07-15,24,24,0,0,0,0
TE,2020-07-15,17,17,0,0,0,0
TF,2020-07-15,3,3,0,0,0,0
TO,2020-07-15,12,11,0,1,0,0
V,2020-07-15,47,47,0,0,0,0
VA,2020-07-15,3,3,0,0,0,0
VI,2020-07-15,10,10,0,0,0,0
Z,2020-07-15,276,276,0,0,0,0
ZA,2020-07-15,0,0,0,0,0,0
A,2020-07-16,17,17,0,0,0,0
AB,2020-07-16,7,7,0,0,0,0
AL,2020-07-16,29,29,0,0,0,0
AV,2020-07-16,0,0,0,0,0,0
B,2020-07-16,530,529,0,0,1,0
BA,2020-07-16,7,7,0,0,0,0
BI,2020-07-16,44,40,0,4,0,0
BU,2020-07-16,8,8,0,0,0,0
C,2020-07-16,9,9,0,0,0,0
CA,2020-07-16,1,1,0,0,0,0
CC,2020-07-16,15,15,0,0,0,0
CE,2020-07-16,0,0,0,0,0,0
CO,2020-07-16,11,11,0,0,0,0
CR,2020-07-16,12,12,0,0,0,0
CS,2020-07-16,7,7,0,0,0,0
CU,2020-07-16,3,3,0,0,0,0
GC,2020-07-16,2,2,0,0,0,0
GI,2020-07-16,41,40,0,0,0,1
GR,2020-07-16,24,24,0,0,0,0
GU,2020-07-16,7,6,0,0,1,0
H,2020-07-16,0,0,0,0,0,0
HU,2020-07-16,45,45,0,0,0,0
J,2020-07-16,2,2,0,0,0,0
L,2020-07-16,220,218,0,0,2,0
LE,2020-07-16,2,2,0,0,0,0
LO,2020-07-16,9,8,0,0,0,1
LU,2020-07-16,1,1,0,0,0,0
M,2020-07-16,122,114,0,8,0,0
MA,2020-07-16,21,21,0,0,0,0
ML,2020-07-16,0,0,0,0,0,0
MU,2020-07-16,24,24,0,0,0,0
NA,2020-07-16,47,47,0,0,0,0
NC,2020-07-16,3,3,0,0,0,0
O,2020-07-16,1,1,0,0,0,0
OR,2020-07-16,0,0,0,0,0,0
P,2020-07-16,2,2,0,0,0,0
PM,2020-07-16,7,7,0,0,0,0
PO,2020-07-16,5,5,0,0,0,0
S,2020-07-16,5,5,0,0,0,0
SA,2020-07-16,0,0,0,0,0,0
SE,2020-07-16,3,3,0,0,0,0
SG,2020-07-16,1,1,0,0,0,0
SO,2020-07-16,4,4,0,0,0,0
SS,2020-07-16,100,78,0,22,0,0
T,2020-07-16,27,27,0,0,0,0
TE,2020-07-16,21,21,0,0,0,0
TF,2020-07-16,1,1,0,0,0,0
TO,2020-07-16,3,3,0,0,0,0
V,2020-07-16,47,47,0,0,0,0
VA,2020-07-16,4,4,0,0,0,0
VI,2020-07-16,13,10,0,3,0,0
Z,2020-07-16,227,227,0,0,0,0
ZA,2020-07-16,0,0,0,0,0,0
A,2020-07-17,36,36,0,0,0,0
AB,2020-07-17,5,5,0,0,0,0
AL,2020-07-17,14,14,0,0,0,0
AV,2020-07-17,0,0,0,0,0,0
B,2020-07-17,675,674,0,0,0,1
BA,2020-07-17,5,5,0,0,0,0
BI,2020-07-17,60,51,0,9,0,0
BU,2020-07-17,4,4,0,0,0,0
C,2020-07-17,5,5,0,0,0,0
CA,2020-07-17,2,2,0,0,0,0
CC,2020-07-17,1,1,0,0,0,0
CE,2020-07-17,0,0,0,0,0,0
CO,2020-07-17,30,30,0,0,0,0
CR,2020-07-17,5,4,0,1,0,0
CS,2020-07-17,9,9,0,0,0,0
CU,2020-07-17,5,5,0,0,0,0
GC,2020-07-17,1,1,0,0,0,0
GI,2020-07-17,41,41,0,0,0,0
GR,2020-07-17,27,27,0,0,0,0
GU,2020-07-17,8,8,0,0,0,0
H,2020-07-17,1,1,0,0,0,0
HU,2020-07-17,97,97,0,0,0,0
J,2020-07-17,1,1,0,0,0,0
L,2020-07-17,227,227,0,0,0,0
LE,2020-07-17,2,1,0,0,1,0
LO,2020-07-17,11,5,0,0,1,5
LU,2020-07-17,4,4,0,0,0,0
M,2020-07-17,177,170,0,7,0,0
MA,2020-07-17,15,15,0,0,0,0
ML,2020-07-17,0,0,0,0,0,0
MU,2020-07-17,31,31,0,0,0,0
NA,2020-07-17,73,73,0,0,0,0
NC,2020-07-17,9,9,0,0,0,0
O,2020-07-17,1,1,0,0,0,0
OR,2020-07-17,0,0,0,0,0,0
P,2020-07-17,1,1,0,0,0,0
PM,2020-07-17,6,6,0,0,0,0
PO,2020-07-17,1,1,0,0,0,0
S,2020-07-17,3,3,0,0,0,0
SA,2020-07-17,1,1,0,0,0,0
SE,2020-07-17,6,6,0,0,0,0
SG,2020-07-17,1,1,0,0,0,0
SO,2020-07-17,3,3,0,0,0,0
SS,2020-07-17,49,40,0,9,0,0
T,2020-07-17,33,31,0,0,0,2
TE,2020-07-17,10,10,0,0,0,0
TF,2020-07-17,3,3,0,0,0,0
TO,2020-07-17,10,10,0,0,0,0
V,2020-07-17,44,44,0,0,0,0
VA,2020-07-17,2,1,0,0,1,0
VI,2020-07-17,12,10,0,2,0,0
Z,2020-07-17,289,289,0,0,0,0
ZA,2020-07-17,1,1,0,0,0,0
A,2020-07-18,26,26,0,0,0,0
AB,2020-07-18,3,3,0,0,0,0
AL,2020-07-18,32,32,0,0,0,0
AV,2020-07-18,0,0,0,0,0,0
B,2020-07-18,425,425,0,0,0,0
BA,2020-07-18,3,3,0,0,0,0
BI,2020-07-18,86,79,0,7,0,0
BU,2020-07-18,7,7,0,0,0,0
C,2020-07-18,2,2,0,0,0,0
CA,2020-07-18,3,3,0,0,0,0
CC,2020-07-18,2,2,0,0,0,0
CE,2020-07-18,0,0,0,0,0,0
CO,2020-07-18,27,27,0,0,0,0
CR,2020-07-18,8,8,0,0,0,0
CS,2020-07-18,8,8,0,0,0,0
CU,2020-07-18,2,2,0,0,0,0
GC,2020-07-18,5,5,0,0,0,0
GI,2020-07-18,28,28,0,0,0,0
GR,2020-07-18,8,8,0,0,0,0
GU,2020-07-18,0,0,0,0,0,0
H,2020-07-18,0,0,0,0,0,0
HU,2020-07-18,53,53,0,0,0,0
J,2020-07-18,1,1,0,0,0,0
L,2020-07-18,289,289,0,0,0,0
LE,2020-07-18,2,2,0,0,0,0
LO,2020-07-18,7,5,0,0,0,2
LU,2020-07-18,3,3,0,0,0,0
M,2020-07-18,140,129,0,11,0,0
MA,2020-07-18,12,12,0,0,0,0
ML,2020-07-18,0,0,0,0,0,0
MU,2020-07-18,21,21,0,0,0,0
NA,2020-07-18,78,78,0,0,0,0
NC,2020-07-18,10,9,0,0,1,0
O,2020-07-18,1,1,0,0,0,0
OR,2020-07-18,0,0,0,0,0,0
P,2020-07-18,1,1,0,0,0,0
PM,2020-07-18,7,7,0,0,0,0
PO,2020-07-18,6,6,0,0,0,0
S,2020-07-18,12,12,0,0,0,0
SA,2020-07-18,2,2,0,0,0,0
SE,2020-07-18,3,3,0,0,0,0
SG,2020-07-18,1,1,0,0,0,0
SO,2020-07-18,6,5,0,0,1,0
SS,2020-07-18,113,96,0,17,0,0
T,2020-07-18,26,25,0,0,0,1
TE,2020-07-18,9,9,0,0,0,0
TF,2020-07-18,5,5,0,0,0,0
TO,2020-07-18,8,7,0,1,0,0
V,2020-07-18,56,56,0,0,0,0
VA,2020-07-18,6,6,0,0,0,0
VI,2020-07-18,11,10,0,1,0,0
Z,2020-07-18,269,269,0,0,0,0
ZA,2020-07-18,1,0,0,0,1,0
A,2020-07-19,24,24,0,0,0,0
AB,2020-07-19,2,2,0,0,0,0
AL,2020-07-19,59,59,0,0,0,0
AV,2020-07-19,1,1,0,0,0,0
B,2020-07-19,405,405,0,0,0,0
BA,2020-07-19,2,2,0,0,0,0
BI,2020-07-19,61,49,0,12,0,0
BU,2020-07-19,3,3,0,0,0,0
C,2020-07-19,5,5,0,0,0,0
CA,2020-07-19,4,4,0,0,0,0
CC,2020-07-19,4,4,0,0,0,0
CE,2020-07-19,0,0,0,0,0,0
CO,2020-07-19,19,19,0,0,0,0
CR,2020-07-19,5,5,0,0,0,0
CS,2020-07-19,13,13,0,0,0,0
CU,2020-07-19,3,3,0,0,0,0
GC,2020-07-19,48,48,0,0,0,0
GI,2020-07-19,31,31,0,0,0,0
GR,2020-07-19,10,10,0,0,0,0
GU,2020-07-19,2,2,0,0,0,0
H,2020-07-19,1,1,0,0,0,0
HU,2020-07-19,47,47,0,0,0,0
J,2020-07-19,0,0,0,0,0,0
L,2020-07-19,148,148,0,0,0,0
LE,2020-07-19,3,3,0,0,0,0
LO,2020-07-19,0,0,0,0,0,0
LU,2020-07-19,1,1,0,0,0,0
M,2020-07-19,153,138,0,15,0,0
MA,2020-07-19,15,15,0,0,0,0
ML,2020-07-19,0,0,0,0,0,0
MU,2020-07-19,26,26,0,0,0,0
NA,2020-07-19,51,51,0,0,0,0
NC,2020-07-19,6,6,0,0,0,0
O,2020-07-19,2,2,0,0,0,0
OR,2020-07-19,1,1,0,0,0,0
P,2020-07-19,1,1,0,0,0,0
PM,2020-07-19,5,5,0,0,0,0
PO,2020-07-19,7,7,0,0,0,0
S,2020-07-19,5,5,0,0,0,0
SA,2020-07-19,0,0,0,0,0,0
SE,2020-07-19,6,6,0,0,0,0
SG,2020-07-19,4,4,0,0,0,0
SO,2020-07-19,3,2,0,0,1,0
SS,2020-07-19,52,37,0,15,0,0
T,2020-07-19,29,28,0,0,0,1
TE,2020-07-19,21,21,0,0,0,0
TF,2020-07-19,5,5,0,0,0,0
TO,2020-07-19,4,2,0,1,1,0
V,2020-07-19,46,46,0,0,0,0
VA,2020-07-19,7,7,0,0,0,0
VI,2020-07-19,13,6,0,7,0,0
Z,2020-07-19,271,271,0,0,0,0
ZA,2020-07-19,0,0,0,0,0,0
A,2020-07-20,32,32,0,0,0,0
AB,2020-07-20,5,5,0,0,0,0
AL,2020-07-20,59,59,0,0,0,0
AV,2020-07-20,1,1,0,0,0,0
B,2020-07-20,737,733,0,0,4,0
BA,2020-07-20,5,5,0,0,0,0
BI,2020-07-20,80,71,0,9,0,0
BU,2020-07-20,8,8,0,0,0,0
C,2020-07-20,5,5,0,0,0,0
CA,2020-07-20,4,4,0,0,0,0
CC,2020-07-20,4,4,0,0,0,0
CE,2020-07-20,0,0,0,0,0,0
CO,2020-07-20,11,11,0,0,0,0
CR,2020-07-20,7,7,0,0,0,0
CS,2020-07-20,18,18,0,0,0,0
CU,2020-07-20,3,2,0,0,1,0
GC,2020-07-20,2,2,0,0,0,0
GI,2020-07-20,46,46,0,0,0,0
GR,2020-07-20,11,11,0,0,0,0
GU,2020-07-20,10,9,0,0,1,0
H,2020-07-20,4,4,0,0,0,0
HU,2020-07-20,47,47,0,0,0,0
J,2020-07-20,0,0,0,0,0,0
L,2020-07-20,247,245,0,0,2,0
LE,2020-07-20,3,3,0,0,0,0
LO,2020-07-20,5,5,0,0,0,0
LU,2020-07-20,6,6,0,0,0,0
M,2020-07-20,237,217,0,20,0,0
MA,2020-07-20,22,22,0,0,0,0
ML,2020-07-20,0,0,0,0,0,0
MU,2020-07-20,38,38,0,0,0,0
NA,2020-07-20,103,103,0,0,0,0
NC,2020-07-20,6,6,0,0,0,0
O,2020-07-20,1,1,0,0,0,0
OR,2020-07-20,0,0,0,0,0,0
P,2020-07-20,0,0,0,0,0,0
PM,2020-07-20,16,16,0,0,0,0
PO,2020-07-20,11,11,0,0,0,0
S,2020-07-20,9,9,0,0,0,0
SA,2020-07-20,5,5,0,0,0,0
SE,2020-07-20,11,11,0,0,0,0
SG,2020-07-20,2,2,0,0,0,0
SO,2020-07-20,4,4,0,0,0,0
SS,2020-07-20,48,33,0,15,0,0
T,2020-07-20,29,29,0,0,0,0
TE,2020-07-20,10,10,0,0,0,0
TF,2020-07-20,1,1,0,0,0,0
TO,2020-07-20,19,19,0,0,0,0
V,2020-07-20,70,70,0,0,0,0
VA,2020-07-20,9,8,0,0,1,0
VI,2020-07-20,12,9,0,3,0,0
Z,2020-07-20,368,368,0,0,0,0
ZA,2020-07-20,0,0,0,0,0,0
A,2020-07-21,46,46,0,0,0,0
AB,2020-07-21,4,4,0,0,0,0
AL,2020-07-21,20,20,0,0,0,0
AV,2020-07-21,1,1,0,0,0,0
B,2020-07-21,722,704,0,0,18,0
BA,2020-07-21,11,11,0,0,0,0
BI,2020-07-21,71,63,0,8,0,0
BU,2020-07-21,3,3,0,0,0,0
C,2020-07-21,9,9,0,0,0,0
CA,2020-07-21,3,3,0,0,0,0
CC,2020-07-21,6,6,0,0,0,0
CE,2020-07-21,0,0,0,0,0,0
CO,2020-07-21,6,6,0,0,0,0
CR,2020-07-21,10,9,0,1,0,0
CS,2020-07-21,33,33,0,0,0,0
CU,2020-07-21,0,0,0,0,0,0
GC,2020-07-21,7,7,0,0,0,0
GI,2020-07-21,49,49,0,0,0,0
GR,2020-07-21,8,8,0,0,0,0
GU,2020-07-21,7,7,0,0,0,0
H,2020-07-21,2,2,0,0,0,0
HU,2020-07-21,72,72,0,0,0,0
J,2020-07-21,1,1,0,0,0,0
L,2020-07-21,207,205,0,0,1,1
LE,2020-07-21,3,3,0,0,0,0
LO,2020-07-21,17,17,0,0,0,0
LU,2020-07-21,9,9,0,0,0,0
M,2020-07-21,268,257,0,11,0,0
MA,2020-07-21,20,20,0,0,0,0
ML,2020-07-21,0,0,0,0,0,0
MU,2020-07-21,49,49,0,0,0,0
NA,2020-07-21,118,118,0,0,0,0
NC,2020-07-21,4,4,0,0,0,0
O,2020-07-21,2,2,0,0,0,0
OR,2020-07-21,1,1,0,0,0,0
P,2020-07-21,0,0,0,0,0,0
PM,2020-07-21,13,13,0,0,0,0
PO,2020-07-21,12,12,0,0,0,0
S,2020-07-21,5,5,0,0,0,0
SA,2020-07-21,2,2,0,0,0,0
SE,2020-07-21,14,14,0,0,0,0
SG,2020-07-21,0,0,0,0,0,0
SO,2020-07-21,4,4,0,0,0,0
SS,2020-07-21,55,44,0,11,0,0
T,2020-07-21,32,31,0,0,0,1
TE,2020-07-21,24,24,0,0,0,0
TF,2020-07-21,4,4,0,0,0,0
TO,2020-07-21,9,9,0,0,0,0
V,2020-07-21,55,55,0,0,0,0
VA,2020-07-21,6,6,0,0,0,0
VI,2020-07-21,19,13,0,6,0,0
Z,2020-07-21,360,360,0,0,0,0
ZA,2020-07-21,0,0,0,0,0,0
A,2020-07-22,43,43,0,0,0,0
AB,2020-07-22,6,6,0,0,0,0
AL,2020-07-22,23,23,0,0,0,0
AV,2020-07-22,0,0,0,0,0,0
B,2020-07-22,752,747,0,0,5,0
BA,2020-07-22,5,5,0,0,0,0
BI,2020-07-22,115,99,0,16,0,0
BU,2020-07-22,9,9,0,0,0,0
C,2020-07-22,9,9,0,0,0,0
CA,2020-07-22,1,1,0,0,0,0
CC,2020-07-22,1,1,0,0,0,0
CE,2020-07-22,1,1,0,0,0,0
CO,2020-07-22,6,6,0,0,0,0
CR,2020-07-22,10,10,0,0,0,0
CS,2020-07-22,21,21,0,0,0,0
CU,2020-07-22,1,1,0,0,0,0
GC,2020-07-22,1,1,0,0,0,0
GI,2020-07-22,51,50,0,0,1,0
GR,2020-07-22,15,15,0,0,0,0
GU,2020-07-22,17,16,0,0,1,0
H,2020-07-22,2,2,0,0,0,0
HU,2020-07-22,57,57,0,0,0,0
J,2020-07-22,0,0,0,0,0,0
L,2020-07-22,205,205,0,0,0,0
LE,2020-07-22,0,0,0,0,0,0
LO,2020-07-22,9,9,0,0,0,0
LU,2020-07-22,5,5,0,0,0,0
M,2020-07-22,263,248,0,15,0,0
MA,2020-07-22,19,19,0,0,0,0
ML,2020-07-22,0,0,0,0,0,0
MU,2020-07-22,62,62,0,0,0,0
NA,2020-07-22,65,65,0,0,0,0
NC,2020-07-22,3,3,0,0,0,0
O,2020-07-22,2,2,0,0,0,0
OR,2020-07-22,1,1,0,0,0,0
P,2020-07-22,2,2,0,0,0,0
PM,2020-07-22,15,15,0,0,0,0
PO,2020-07-22,3,3,0,0,0,0
S,2020-07-22,6,6,0,0,0,0
SA,2020-07-22,2,2,0,0,0,0
SE,2020-07-22,12,12,0,0,0,0
SG,2020-07-22,1,1,0,0,0,0
SO,2020-07-22,3,3,0,0,0,0
SS,2020-07-22,56,54,0,2,0,0
T,2020-07-22,38,37,0,0,0,1
TE,2020-07-22,24,24,0,0,0,0
TF,2020-07-22,6,6,0,0,0,0
TO,2020-07-22,15,15,0,0,0,0
V,2020-07-22,78,78,0,0,0,0
VA,2020-07-22,7,7,0,0,0,0
VI,2020-07-22,8,5,0,3,0,0
Z,2020-07-22,390,390,0,0,0,0
ZA,2020-07-22,0,0,0,0,0,0
A,2020-07-23,34,34,0,0,0,0
AB,2020-07-23,3,3,0,0,0,0
AL,2020-07-23,50,50,0,0,0,0
AV,2020-07-23,1,1,0,0,0,0
B,2020-07-23,774,769,0,0,5,0
BA,2020-07-23,3,3,0,0,0,0
BI,2020-07-23,72,70,0,2,0,0
BU,2020-07-23,9,9,0,0,0,0
C,2020-07-23,15,15,0,0,0,0
CA,2020-07-23,3,3,0,0,0,0
CC,2020-07-23,1,1,0,0,0,0
CE,2020-07-23,0,0,0,0,0,0
CO,2020-07-23,10,10,0,0,0,0
CR,2020-07-23,6,6,0,0,0,0
CS,2020-07-23,16,16,0,0,0,0
CU,2020-07-23,2,2,0,0,0,0
GC,2020-07-23,1,1,0,0,0,0
GI,2020-07-23,59,59,0,0,0,0
GR,2020-07-23,12,12,0,0,0,0
GU,2020-07-23,6,6,0,0,0,0
H,2020-07-23,1,1,0,0,0,0
HU,2020-07-23,48,48,0,0,0,0
J,2020-07-23,6,6,0,0,0,0
L,2020-07-23,144,142,0,0,2,0
LE,2020-07-23,4,4,0,0,0,0
LO,2020-07-23,5,5,0,0,0,0
LU,2020-07-23,2,2,0,0,0,0
M,2020-07-23,242,235,0,7,0,0
MA,2020-07-23,30,30,0,0,0,0
ML,2020-07-23,0,0,0,0,0,0
MU,2020-07-23,48,48,0,0,0,0
NA,2020-07-23,67,67,0,0,0,0
NC,2020-07-23,12,12,0,0,0,0
O,2020-07-23,4,4,0,0,0,0
OR,2020-07-23,0,0,0,0,0,0
P,2020-07-23,1,1,0,0,0,0
PM,2020-07-23,20,20,0,0,0,0
PO,2020-07-23,1,1,0,0,0,0
S,2020-07-23,8,8,0,0,0,0
SA,2020-07-23,3,3,0,0,0,0
SE,2020-07-23,14,14,0,0,0,0
SG,2020-07-23,1,1,0,0,0,0
SO,2020-07-23,11,11,0,0,0,0
SS,2020-07-23,40,39,0,1,0,0
T,2020-07-23,44,44,0,0,0,0
TE,2020-07-23,24,24,0,0,0,0
TF,2020-07-23,7,7,0,0,0,0
TO,2020-07-23,11,10,0,1,0,0
V,2020-07-23,75,75,0,0,0,0
VA,2020-07-23,11,11,0,0,0,0
VI,2020-07-23,17,16,0,1,0,0
Z,2020-07-23,315,315,0,0,0,0
ZA,2020-07-23,1,1,0,0,0,0
A,2020-07-24,42,42,0,0,0,0
AB,2020-07-24,7,7,0,0,0,0
AL,2020-07-24,39,39,0,0,0,0
AV,2020-07-24,1,1,0,0,0,0
B,2020-07-24,822,814,0,0,8,0
BA,2020-07-24,3,3,0,0,0,0
BI,2020-07-24,75,62,0,13,0,0
BU,2020-07-24,8,8,0,0,0,0
C,2020-07-24,7,7,0,0,0,0
CA,2020-07-24,7,7,0,0,0,0
CC,2020-07-24,7,7,0,0,0,0
CE,2020-07-24,0,0,0,0,0,0
CO,2020-07-24,6,6,0,0,0,0
CR,2020-07-24,8,8,0,0,0,0
CS,2020-07-24,21,21,0,0,0,0
CU,2020-07-24,2,2,0,0,0,0
GC,2020-07-24,1,1,0,0,0,0
GI,2020-07-24,47,47,0,0,0,0
GR,2020-07-24,8,8,0,0,0,0
GU,2020-07-24,19,19,0,0,0,0
H,2020-07-24,1,1,0,0,0,0
HU,2020-07-24,38,38,0,0,0,0
J,2020-07-24,4,4,0,0,0,0
L,2020-07-24,139,138,0,0,1,0
LE,2020-07-24,1,1,0,0,0,0
LO,2020-07-24,11,11,0,0,0,0
LU,2020-07-24,2,2,0,0,0,0
M,2020-07-24,385,370,0,15,0,0
MA,2020-07-24,29,29,0,0,0,0
ML,2020-07-24,0,0,0,0,0,0
MU,2020-07-24,72,72,0,0,0,0
NA,2020-07-24,56,56,0,0,0,0
NC,2020-07-24,7,7,0,0,0,0
O,2020-07-24,3,3,0,0,0,0
OR,2020-07-24,1,1,0,0,0,0
P,2020-07-24,2,2,0,0,0,0
PM,2020-07-24,25,25,0,0,0,0
PO,2020-07-24,5,5,0,0,0,0
S,2020-07-24,6,6,0,0,0,0
SA,2020-07-24,5,5,0,0,0,0
SE,2020-07-24,34,34,0,0,0,0
SG,2020-07-24,1,1,0,0,0,0
SO,2020-07-24,3,3,0,0,0,0
SS,2020-07-24,45,37,0,8,0,0
T,2020-07-24,34,33,0,0,0,1
TE,2020-07-24,20,20,0,0,0,0
TF,2020-07-24,4,3,0,1,0,0
TO,2020-07-24,17,16,0,1,0,0
V,2020-07-24,92,92,0,0,0,0
VA,2020-07-24,11,11,0,0,0,0
VI,2020-07-24,13,11,0,2,0,0
Z,2020-07-24,360,360,0,0,0,0
ZA,2020-07-24,1,1,0,0,0,0
A,2020-07-25,52,52,0,0,0,0
AB,2020-07-25,6,5,0,1,0,0
AL,2020-07-25,42,42,0,0,0,0
AV,2020-07-25,0,0,0,0,0,0
B,2020-07-25,468,467,0,0,1,0
BA,2020-07-25,3,3,0,0,0,0
BI,2020-07-25,117,101,0,16,0,0
BU,2020-07-25,8,8,0,0,0,0
C,2020-07-25,5,5,0,0,0,0
CA,2020-07-25,5,5,0,0,0,0
CC,2020-07-25,1,1,0,0,0,0
CE,2020-07-25,0,0,0,0,0,0
CO,2020-07-25,6,6,0,0,0,0
CR,2020-07-25,2,2,0,0,0,0
CS,2020-07-25,15,15,0,0,0,0
CU,2020-07-25,1,1,0,0,0,0
GC,2020-07-25,4,4,0,0,0,0
GI,2020-07-25,39,39,0,0,0,0
GR,2020-07-25,2,2,0,0,0,0
GU,2020-07-25,5,5,0,0,0,0
H,2020-07-25,4,4,0,0,0,0
HU,2020-07-25,39,39,0,0,0,0
J,2020-07-25,3,3,0,0,0,0
L,2020-07-25,100,99,0,0,1,0
LE,2020-07-25,1,1,0,0,0,0
LO,2020-07-25,2,2,0,0,0,0
LU,2020-07-25,3,3,0,0,0,0
M,2020-07-25,304,295,0,9,0,0
MA,2020-07-25,28,28,0,0,0,0
ML,2020-07-25,0,0,0,0,0,0
MU,2020-07-25,82,82,0,0,0,0
NA,2020-07-25,82,82,0,0,0,0
NC,2020-07-25,5,5,0,0,0,0
O,2020-07-25,8,8,0,0,0,0
OR,2020-07-25,0,0,0,0,0,0
P,2020-07-25,1,1,0,0,0,0
PM,2020-07-25,24,24,0,0,0,0
PO,2020-07-25,8,8,0,0,0,0
S,2020-07-25,9,9,0,0,0,0
SA,2020-07-25,5,5,0,0,0,0
SE,2020-07-25,20,20,0,0,0,0
SG,2020-07-25,0,0,0,0,0,0
SO,2020-07-25,9,9,0,0,0,0
SS,2020-07-25,69,54,0,15,0,0
T,2020-07-25,43,43,0,0,0,0
TE,2020-07-25,13,13,0,0,0,0
TF,2020-07-25,8,8,0,0,0,0
TO,2020-07-25,18,18,0,0,0,0
V,2020-07-25,105,105,0,0,0,0
VA,2020-07-25,4,4,0,0,0,0
VI,2020-07-25,24,18,0,6,0,0
Z,2020-07-25,317,316,0,0,1,0
ZA,2020-07-25,0,0,0,0,0,0
A,2020-07-26,56,56,0,0,0,0
AB,2020-07-26,6,6,0,0,0,0
AL,2020-07-26,29,29,0,0,0,0
AV,2020-07-26,0,0,0,0,0,0
B,2020-07-26,424,424,0,0,0,0
BA,2020-07-26,3,3,0,0,0,0
BI,2020-07-26,140,127,0,13,0,0
BU,2020-07-26,13,13,0,0,0,0
C,2020-07-26,9,9,0,0,0,0
