ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
PV,2020-12-24,323,173,0,150,0,0
RI,2020-12-24,56,54,0,2,0,0
VC,2020-12-24,2416,1898,0,518,0,0
AN,2020-12-25,832,484,0,348,0,0
AR,2020-12-25,271,259,0,12,0,0
AS,2020-12-25,66,56,0,10,0,0
CB,2020-12-25,65,62,0,2,0,1
CE,2020-12-25,12,1,0,11,0,0
CL,2020-12-25,185,90,0,95,0,0
CM,2020-12-25,436,307,0,129,0,0
CN,2020-12-25,209,158,0,51,0,0
CT,2020-12-25,1370,1369,0,0,1,0
EX,2020-12-25,253,109,0,144,0,0
GA,2020-12-25,316,296,0,20,0,0
IB,2020-12-25,362,288,0,74,0,0
MC,2020-12-25,229,141,0,88,0,0
MD,2020-12-25,1235,623,0,612,0,0
ML,2020-12-25,9,0,0,9,0,0
NC,2020-12-25,79,52,0,27,0,0
PV,2020-12-25,231,147,0,84,0,0
RI,2020-12-25,62,59,0,3,0,0
VC,2020-12-25,1792,1324,0,468,0,0
AN,2020-12-26,914,501,0,413,0,0
AR,2020-12-26,242,230,0,12,0,0
AS,2020-12-26,131,125,0,6,0,0
CB,2020-12-26,73,68,0,5,0,0
CE,2020-12-26,18,1,0,17,0,0
CL,2020-12-26,252,137,0,115,0,0
CM,2020-12-26,483,338,0,145,0,0
CN,2020-12-26,169,123,0,46,0,0
CT,2020-12-26,1739,1737,0,0,2,0
EX,2020-12-26,444,233,0,211,0,0
GA,2020-12-26,397,349,0,48,0,0
IB,2020-12-26,354,266,0,88,0,0
MC,2020-12-26,315,182,0,133,0,0
MD,2020-12-26,1695,819,0,876,0,0
ML,2020-12-26,16,7,0,9,0,0
NC,2020-12-26,108,79,0,29,0,0
PV,2020-12-26,381,254,0,127,0,0
RI,2020-12-26,68,67,0,1,0,0
VC,2020-12-26,2133,1556,0,577,0,0
AN,2020-12-27,997,546,0,451,0,0
AR,2020-12-27,241,225,0,16,0,0
AS,2020-12-27,125,105,0,20,0,0
CB,2020-12-27,93,84,0,8,0,1
CE,2020-12-27,12,0,0,12,0,0
CL,2020-12-27,311,147,0,164,0,0
CM,2020-12-27,670,440,0,230,0,0
CN,2020-12-27,196,127,0,69,0,0
CT,2020-12-27,1797,1796,0,0,1,0
EX,2020-12-27,500,229,0,271,0,0
GA,2020-12-27,363,318,0,45,0,0
IB,2020-12-27,393,288,0,105,0,0
MC,2020-12-27,311,154,0,157,0,0
MD,2020-12-27,1620,776,0,844,0,0
ML,2020-12-27,10,2,0,8,0,0
NC,2020-12-27,103,65,0,38,0,0
PV,2020-12-27,379,268,0,111,0,0
RI,2020-12-27,90,87,0,3,0,0
VC,2020-12-27,2116,1461,0,655,0,0
AN,2020-12-28,1605,854,0,751,0,0
AR,2020-12-28,358,337,0,21,0,0
AS,2020-12-28,113,98,0,15,0,0
CB,2020-12-28,111,109,0,2,0,0
CE,2020-12-28,22,7,0,15,0,0
CL,2020-12-28,460,253,0,207,0,0
CM,2020-12-28,952,658,0,294,0,0
CN,2020-12-28,267,211,0,56,0,0
CT,2020-12-28,3408,3403,0,0,5,0
EX,2020-12-28,681,320,2,357,0,2
GA,2020-12-28,530,458,0,72,0,0
IB,2020-12-28,474,348,0,126,0,0
MC,2020-12-28,452,229,1,222,0,0
MD,2020-12-28,2561,1251,0,1310,0,0
ML,2020-12-28,33,6,0,27,0,0
NC,2020-12-28,145,90,0,55,0,0
PV,2020-12-28,396,248,0,148,0,0
RI,2020-12-28,118,114,0,4,0,0
VC,2020-12-28,3628,2601,0,1027,0,0
AN,2020-12-29,1612,1014,0,598,0,0
AR,2020-12-29,315,307,0,8,0,0
AS,2020-12-29,90,77,0,13,0,0
CB,2020-12-29,150,141,0,4,0,5
CE,2020-12-29,22,4,0,18,0,0
CL,2020-12-29,487,258,0,229,0,0
CM,2020-12-29,1045,696,0,348,1,0
CN,2020-12-29,225,173,0,52,0,0
CT,2020-12-29,3153,3143,0,0,9,1
EX,2020-12-29,775,403,0,372,0,0
GA,2020-12-29,475,426,0,49,0,0
IB,2020-12-29,364,284,0,80,0,0
MC,2020-12-29,484,260,0,224,0,0
MD,2020-12-29,3106,1640,0,1466,0,0
ML,2020-12-29,22,10,0,12,0,0
NC,2020-12-29,130,96,0,34,0,0
PV,2020-12-29,375,201,0,174,0,0
RI,2020-12-29,113,107,0,6,0,0
VC,2020-12-29,3151,2326,0,825,0,0
AN,2020-12-30,1735,1035,0,700,0,0
AR,2020-12-30,346,339,0,7,0,0
AS,2020-12-30,63,53,0,10,0,0
CB,2020-12-30,125,119,0,2,0,4
CE,2020-12-30,14,0,0,14,0,0
CL,2020-12-30,485,251,0,234,0,0
CM,2020-12-30,1068,770,0,298,0,0
CN,2020-12-30,215,161,0,53,0,1
CT,2020-12-30,3088,3080,0,0,8,0
EX,2020-12-30,712,373,2,336,0,1
GA,2020-12-30,489,435,0,54,0,0
IB,2020-12-30,266,212,0,54,0,0
MC,2020-12-30,486,283,0,203,0,0
MD,2020-12-30,3487,2190,0,1297,0,0
ML,2020-12-30,28,18,0,10,0,0
NC,2020-12-30,118,81,0,37,0,0
PV,2020-12-30,350,172,0,178,0,0
RI,2020-12-30,124,121,0,3,0,0
VC,2020-12-30,3286,2503,0,783,0,0
AN,2020-12-31,1778,1038,0,740,0,0
AR,2020-12-31,357,338,0,19,0,0
AS,2020-12-31,130,121,0,9,0,0
CB,2020-12-31,107,100,0,2,0,5
CE,2020-12-31,15,3,0,12,0,0
CL,2020-12-31,488,248,0,240,0,0
CM,2020-12-31,1050,789,0,260,1,0
CN,2020-12-31,243,195,0,48,0,0
CT,2020-12-31,3101,3092,0,0,7,2
EX,2020-12-31,640,257,0,381,0,2
GA,2020-12-31,490,444,0,46,0,0
IB,2020-12-31,185,170,0,15,0,0
MC,2020-12-31,559,356,0,203,0,0
MD,2020-12-31,1603,905,0,698,0,0
ML,2020-12-31,38,10,0,28,0,0
NC,2020-12-31,95,69,0,26,0,0
PV,2020-12-31,391,207,0,184,0,0
RI,2020-12-31,142,135,0,7,0,0
VC,2020-12-31,3203,2378,0,825,0,0
AN,2021-01-01,1582,890,0,692,0,0
AR,2021-01-01,286,269,0,17,0,0
AS,2021-01-01,142,133,0,9,0,0
CB,2021-01-01,144,135,0,2,0,7
CE,2021-01-01,23,5,0,18,0,0
CL,2021-01-01,592,300,0,292,0,0
CM,2021-01-01,892,643,0,249,0,0
CN,2021-01-01,212,156,0,56,0,0
CT,2021-01-01,1795,1793,0,0,1,1
EX,2021-01-01,544,228,0,316,0,0
GA,2021-01-01,464,419,0,45,0,0
IB,2021-01-01,677,523,0,154,0,0
MC,2021-01-01,489,271,0,217,0,1
MD,2021-01-01,1459,740,0,719,0,0
ML,2021-01-01,20,6,0,14,0,0
NC,2021-01-01,121,82,0,39,0,0
PV,2021-01-01,287,169,0,118,0,0
RI,2021-01-01,81,75,0,6,0,0
VC,2021-01-01,3334,2448,0,886,0,0
AN,2021-01-02,1770,948,0,822,0,0
AR,2021-01-02,322,300,0,22,0,0
AS,2021-01-02,152,145,0,7,0,0
CB,2021-01-02,106,100,0,2,0,4
CE,2021-01-02,25,0,0,25,0,0
CL,2021-01-02,672,321,0,351,0,0
CM,2021-01-02,950,654,0,295,1,0
CN,2021-01-02,210,155,0,55,0,0
CT,2021-01-02,2137,2134,0,0,0,3
EX,2021-01-02,799,350,1,447,0,1
GA,2021-01-02,552,485,0,67,0,0
IB,2021-01-02,730,565,0,165,0,0
MC,2021-01-02,677,351,0,325,1,0
MD,2021-01-02,2026,1100,0,926,0,0
ML,2021-01-02,23,7,0,16,0,0
NC,2021-01-02,121,82,0,39,0,0
PV,2021-01-02,374,247,0,127,0,0
RI,2021-01-02,99,95,0,4,0,0
VC,2021-01-02,3565,2510,0,1055,0,0
AN,2021-01-03,2044,1067,0,977,0,0
AR,2021-01-03,393,380,0,13,0,0
AS,2021-01-03,187,172,0,15,0,0
CB,2021-01-03,122,113,0,1,0,8
CE,2021-01-03,19,0,0,19,0,0
CL,2021-01-03,758,359,0,399,0,0
CM,2021-01-03,1105,696,0,408,1,0
CN,2021-01-03,210,140,0,70,0,0
CT,2021-01-03,2008,2007,0,0,0,1
EX,2021-01-03,731,319,0,412,0,0
GA,2021-01-03,619,550,0,69,0,0
IB,2021-01-03,689,532,0,157,0,0
MC,2021-01-03,868,441,3,422,2,0
MD,2021-01-03,1487,717,0,770,0,0
ML,2021-01-03,19,7,0,12,0,0
NC,2021-01-03,135,73,0,62,0,0
PV,2021-01-03,389,269,0,120,0,0
RI,2021-01-03,129,124,0,5,0,0
VC,2021-01-03,3503,2390,0,1113,0,0
AN,2021-01-04,3034,1596,0,1438,0,0
AR,2021-01-04,518,498,0,20,0,0
AS,2021-01-04,152,142,0,10,0,0
CB,2021-01-04,118,115,0,3,0,0
CE,2021-01-04,27,2,0,25,0,0
CL,2021-01-04,1151,538,0,613,0,0
CM,2021-01-04,1541,1014,0,525,2,0
CN,2021-01-04,261,188,0,73,0,0
CT,2021-01-04,3931,3920,0,0,9,2
EX,2021-01-04,1025,464,1,557,1,2
GA,2021-01-04,738,657,0,81,0,0
IB,2021-01-04,798,609,0,189,0,0
MC,2021-01-04,1201,591,4,603,2,1
MD,2021-01-04,4189,1647,0,2542,0,0
ML,2021-01-04,42,13,0,29,0,0
NC,2021-01-04,164,114,0,50,0,0
PV,2021-01-04,455,232,0,223,0,0
RI,2021-01-04,129,122,0,7,0,0
VC,2021-01-04,5048,3586,0,1462,0,0
AN,2021-01-05,3517,2001,0,1516,0,0
AR,2021-01-05,513,493,0,20,0,0
AS,2021-01-05,190,177,0,13,0,0
CB,2021-01-05,135,126,0,3,0,6
CE,2021-01-05,25,8,0,17,0,0
CL,2021-01-05,1244,611,0,633,0,0
CM,2021-01-05,1958,1363,0,595,0,0
CN,2021-01-05,232,167,0,64,0,1
CT,2021-01-05,4062,4050,0,0,9,3
EX,2021-01-05,1069,491,0,577,0,1
GA,2021-01-05,837,742,0,95,0,0
IB,2021-01-05,641,501,0,140,0,0
MC,2021-01-05,1263,620,0,642,0,1
MD,2021-01-05,6702,3703,0,2999,0,0
ML,2021-01-05,51,20,0,31,0,0
NC,2021-01-05,151,95,0,56,0,0
PV,2021-01-05,616,366,0,250,0,0
RI,2021-01-05,167,157,0,10,0,0
VC,2021-01-05,5640,4107,0,1533,0,0
AN,2021-01-06,2965,1755,0,1210,0,0
AR,2021-01-06,434,412,0,22,0,0
AS,2021-01-06,158,149,0,9,0,0
CB,2021-01-06,145,140,0,4,0,1
CE,2021-01-06,18,3,0,15,0,0
CL,2021-01-06,1052,543,0,509,0,0
CM,2021-01-06,1467,1032,0,435,0,0
CN,2021-01-06,267,198,0,69,0,0
CT,2021-01-06,2151,2149,0,0,2,0
EX,2021-01-06,919,382,2,535,0,0
GA,2021-01-06,775,703,0,72,0,0
IB,2021-01-06,491,359,0,132,0,0
MC,2021-01-06,1310,652,0,656,2,0
MD,2021-01-06,1780,1048,0,732,0,0
ML,2021-01-06,23,8,0,15,0,0
NC,2021-01-06,175,117,0,58,0,0
PV,2021-01-06,457,267,0,190,0,0
RI,2021-01-06,164,157,1,6,0,0
VC,2021-01-06,4839,3531,0,1308,0,0
AN,2021-01-07,3792,1941,0,1851,0,0
AR,2021-01-07,544,522,0,22,0,0
AS,2021-01-07,190,176,0,14,0,0
CB,2021-01-07,168,155,0,12,0,1
CE,2021-01-07,24,3,0,21,0,0
CL,2021-01-07,1324,619,0,705,0,0
CM,2021-01-07,1921,1329,0,590,2,0
CN,2021-01-07,241,174,0,67,0,0
CT,2021-01-07,3885,3876,0,0,7,2
EX,2021-01-07,1086,447,0,638,0,1
GA,2021-01-07,882,775,0,107,0,0
IB,2021-01-07,709,547,0,162,0,0
MC,2021-01-07,1491,674,3,809,3,2
MD,2021-01-07,4170,1619,0,2551,0,0
ML,2021-01-07,37,10,0,27,0,0
NC,2021-01-07,147,101,0,45,0,1
PV,2021-01-07,598,314,0,284,0,0
RI,2021-01-07,240,230,0,10,0,0
VC,2021-01-07,5791,4156,0,1635,0,0
AN,2021-01-08,4905,2663,0,2242,0,0
AR,2021-01-08,613,603,0,10,0,0
AS,2021-01-08,236,218,0,18,0,0
CB,2021-01-08,215,206,0,8,0,1
CE,2021-01-08,38,4,0,34,0,0
CL,2021-01-08,1657,788,0,869,0,0
CM,2021-01-08,1876,1354,0,521,1,0
CN,2021-01-08,269,207,0,62,0,0
CT,2021-01-08,4417,4406,0,0,8,3
EX,2021-01-08,1159,511,0,648,0,0
GA,2021-01-08,889,806,0,83,0,0
IB,2021-01-08,713,531,0,182,0,0
MC,2021-01-08,1722,806,3,910,3,0
MD,2021-01-08,6246,3186,0,3060,0,0
ML,2021-01-08,55,21,0,34,0,0
NC,2021-01-08,170,103,0,67,0,0
PV,2021-01-08,671,383,0,288,0,0
RI,2021-01-08,263,250,0,13,0,0
VC,2021-01-08,7065,5106,0,1959,0,0
AN,2021-01-09,4433,2541,0,1892,0,0
AR,2021-01-09,571,567,0,4,0,0
AS,2021-01-09,318,297,0,21,0,0
CB,2021-01-09,146,145,0,1,0,0
CE,2021-01-09,26,4,0,22,0,0
CL,2021-01-09,1601,770,0,831,0,0
CM,2021-01-09,1808,1287,0,520,1,0
CN,2021-01-09,315,220,0,95,0,0
CT,2021-01-09,2986,2983,0,0,1,2
EX,2021-01-09,1178,492,0,686,0,0
GA,2021-01-09,960,848,0,112,0,0
IB,2021-01-09,690,515,0,175,0,0
MC,2021-01-09,1828,874,2,950,0,2
MD,2021-01-09,2201,1017,0,1184,0,0
ML,2021-01-09,40,13,0,27,0,0
NC,2021-01-09,200,138,0,62,0,0
PV,2021-01-09,571,342,0,229,0,0
RI,2021-01-09,256,237,0,19,0,0
VC,2021-01-09,6526,4624,0,1902,0,0
AN,2021-01-10,3852,1985,0,1867,0,0
AR,2021-01-10,565,552,0,12,1,0
AS,2021-01-10,289,261,0,28,0,0
CB,2021-01-10,141,131,0,9,0,1
CE,2021-01-10,22,4,0,18,0,0
CL,2021-01-10,1533,675,0,858,0,0
CM,2021-01-10,1617,1033,0,584,0,0
CN,2021-01-10,305,203,0,101,0,1
CT,2021-01-10,2500,2498,0,0,0,2
EX,2021-01-10,980,365,1,614,0,0
GA,2021-01-10,1031,910,0,121,0,0
IB,2021-01-10,603,402,0,201,0,0
MC,2021-01-10,1609,760,5,842,0,2
MD,2021-01-10,2301,877,0,1424,0,0
ML,2021-01-10,40,16,0,24,0,0
NC,2021-01-10,183,109,0,74,0,0
PV,2021-01-10,608,361,0,247,0,0
RI,2021-01-10,219,199,0,20,0,0
VC,2021-01-10,5282,3578,0,1704,0,0
AN,2021-01-11,5464,2617,0,2847,0,0
AR,2021-01-11,699,691,0,8,0,0
AS,2021-01-11,323,294,0,29,0,0
CB,2021-01-11,141,134,0,4,0,3
CE,2021-01-11,25,7,0,18,0,0
CL,2021-01-11,2289,1092,0,1197,0,0
CM,2021-01-11,2201,1431,0,767,3,0
CN,2021-01-11,328,246,0,82,0,0
CT,2021-01-11,4933,4923,0,0,6,4
EX,2021-01-11,1293,547,0,746,0,0
GA,2021-01-11,1343,1180,0,163,0,0
IB,2021-01-11,671,477,0,194,0,0
MC,2021-01-11,1992,871,1,1113,3,4
MD,2021-01-11,4862,1705,0,3157,0,0
ML,2021-01-11,58,18,0,40,0,0
NC,2021-01-11,186,109,0,77,0,0
PV,2021-01-11,690,369,0,321,0,0
RI,2021-01-11,274,257,0,16,1,0
VC,2021-01-11,7227,4933,0,2294,0,0
AN,2021-01-12,6081,3295,0,2786,0,0
AR,2021-01-12,749,744,0,5,0,0
AS,2021-01-12,343,327,0,16,0,0
CB,2021-01-12,166,163,0,3,0,0
CE,2021-01-12,28,9,0,19,0,0
CL,2021-01-12,2266,1104,0,1162,0,0
CM,2021-01-12,2479,1758,0,718,3,0
CN,2021-01-12,356,251,0,105,0,0
CT,2021-01-12,4374,4364,0,0,8,2
EX,2021-01-12,1308,581,0,726,0,1
GA,2021-01-12,1256,1083,0,173,0,0
IB,2021-01-12,707,501,0,206,0,0
MC,2021-01-12,2111,967,4,1139,0,1
MD,2021-01-12,5050,1783,0,3267,0,0
ML,2021-01-12,70,23,0,47,0,0
NC,2021-01-12,212,150,0,62,0,0
PV,2021-01-12,685,388,0,297,0,0
RI,2021-01-12,295,276,0,18,1,0
VC,2021-01-12,7794,5693,0,2101,0,0
AN,2021-01-13,6499,3656,0,2843,0,0
AR,2021-01-13,787,779,0,7,1,0
AS,2021-01-13,265,241,0,24,0,0
CB,2021-01-13,162,153,0,9,0,0
CE,2021-01-13,33,3,0,30,0,0
CL,2021-01-13,2446,1286,0,1160,0,0
CM,2021-01-13,2547,1900,0,646,1,0
CN,2021-01-13,322,252,0,69,0,1
CT,2021-01-13,4107,4099,0,0,4,4
EX,2021-01-13,1291,613,1,675,0,2
GA,2021-01-13,1336,1161,0,175,0,0
IB,2021-01-13,681,513,0,168,0,0
MC,2021-01-13,1841,879,3,952,3,4
MD,2021-01-13,4427,1487,0,2940,0,0
ML,2021-01-13,61,21,0,40,0,0
NC,2021-01-13,243,140,0,103,0,0
PV,2021-01-13,645,352,0,293,0,0
RI,2021-01-13,300,286,0,14,0,0
VC,2021-01-13,7728,5744,0,1984,0,0
AN,2021-01-14,6468,3564,0,2904,0,0
AR,2021-01-14,662,657,0,5,0,0
AS,2021-01-14,280,256,0,24,0,0
CB,2021-01-14,149,145,0,2,0,2
CE,2021-01-14,23,5,0,18,0,0
CL,2021-01-14,2453,1223,0,1230,0,0
CM,2021-01-14,2596,1929,0,667,0,0
CN,2021-01-14,315,232,0,83,0,0
CT,2021-01-14,3834,3824,0,0,9,1
EX,2021-01-14,1125,581,2,541,0,1
GA,2021-01-14,1359,1191,0,168,0,0
IB,2021-01-14,679,489,0,190,0,0
MC,2021-01-14,1770,879,5,883,1,2
MD,2021-01-14,4462,1790,0,2672,0,0
ML,2021-01-14,60,21,0,39,0,0
NC,2021-01-14,248,152,0,96,0,0
PV,2021-01-14,627,331,0,296,0,0
RI,2021-01-14,247,236,0,11,0,0
VC,2021-01-14,7471,5547,0,1924,0,0
AN,2021-01-15,7211,4041,0,3170,0,0
AR,2021-01-15,760,751,0,9,0,0
AS,2021-01-15,276,242,0,34,0,0
CB,2021-01-15,148,134,0,12,0,2
CE,2021-01-15,28,5,0,23,0,0
CL,2021-01-15,2679,1293,0,1386,0,0
CM,2021-01-15,2634,1985,0,647,2,0
CN,2021-01-15,288,203,0,85,0,0
CT,2021-01-15,4107,4098,0,0,4,5
EX,2021-01-15,1240,626,1,610,0,3
GA,2021-01-15,1468,1259,0,209,0,0
IB,2021-01-15,659,475,0,184,0,0
MC,2021-01-15,1858,948,3,902,1,4
MD,2021-01-15,5906,2716,0,3190,0,0
ML,2021-01-15,47,18,0,29,0,0
NC,2021-01-15,240,126,0,114,0,0
PV,2021-01-15,658,308,0,350,0,0
RI,2021-01-15,330,312,0,18,0,0
VC,2021-01-15,8992,6720,0,2272,0,0
AN,2021-01-16,5217,3082,0,2135,0,0
AR,2021-01-16,661,655,0,6,0,0
AS,2021-01-16,347,309,0,38,0,0
CB,2021-01-16,161,155,0,6,0,0
CE,2021-01-16,31,2,0,29,0,0
CL,2021-01-16,2227,1124,0,1103,0,0
CM,2021-01-16,2114,1569,0,545,0,0
CN,2021-01-16,279,205,0,74,0,0
CT,2021-01-16,2567,2561,0,0,3,3
EX,2021-01-16,1022,495,0,526,0,1
GA,2021-01-16,1498,1282,0,216,0,0
IB,2021-01-16,602,460,0,142,0,0
MC,2021-01-16,1702,928,2,771,1,0
MD,2021-01-16,3781,2064,0,1717,0,0
ML,2021-01-16,57,22,0,35,0,0
NC,2021-01-16,220,137,0,83,0,0
PV,2021-01-16,669,425,0,244,0,0
RI,2021-01-16,325,310,0,15,0,0
VC,2021-01-16,6996,5099,0,1897,0,0
AN,2021-01-17,4345,2419,0,1926,0,0
AR,2021-01-17,552,550,0,2,0,0
AS,2021-01-17,405,362,0,43,0,0
CB,2021-01-17,186,179,0,7,0,0
CE,2021-01-17,26,2,1,23,0,0
CL,2021-01-17,2137,1090,0,1047,0,0
CM,2021-01-17,1459,913,0,546,0,0
CN,2021-01-17,254,162,0,92,0,0
CT,2021-01-17,2085,2081,0,0,1,3
EX,2021-01-17,893,434,0,459,0,0
GA,2021-01-17,1377,1151,0,226,0,0
IB,2021-01-17,522,391,0,131,0,0
MC,2021-01-17,1389,757,3,628,0,1
MD,2021-01-17,3036,1545,0,1491,0,0
ML,2021-01-17,52,17,0,35,0,0
NC,2021-01-17,214,129,0,85,0,0
PV,2021-01-17,705,463,0,242,0,0
RI,2021-01-17,253,218,0,34,1,0
VC,2021-01-17,5405,3760,0,1645,0,0
AN,2021-01-18,6976,3456,0,3520,0,0
AR,2021-01-18,779,773,0,6,0,0
AS,2021-01-18,508,452,0,56,0,0
CB,2021-01-18,215,208,0,7,0,0
CE,2021-01-18,49,8,0,41,0,0
CL,2021-01-18,2916,1412,0,1504,0,0
CM,2021-01-18,2265,1572,0,693,0,0
CN,2021-01-18,351,250,0,101,0,0
CT,2021-01-18,4330,4315,0,0,8,7
EX,2021-01-18,1122,538,0,584,0,0
GA,2021-01-18,1948,1625,0,323,0,0
IB,2021-01-18,632,490,0,142,0,0
MC,2021-01-18,1634,827,4,801,1,1
MD,2021-01-18,5824,2647,0,3177,0,0
ML,2021-01-18,75,17,0,58,0,0
NC,2021-01-18,240,147,0,93,0,0
PV,2021-01-18,872,487,0,385,0,0
RI,2021-01-18,337,308,0,29,0,0
VC,2021-01-18,7422,5088,0,2334,0,0
AN,2021-01-19,7654,4262,0,3392,0,0
AR,2021-01-19,730,723,0,7,0,0
AS,2021-01-19,509,443,0,66,0,0
CB,2021-01-19,207,200,0,7,0,0
CE,2021-01-19,43,6,0,37,0,0
CL,2021-01-19,2682,1323,0,1359,0,0
CM,2021-01-19,2333,1672,0,661,0,0
CN,2021-01-19,319,219,0,100,0,0
CT,2021-01-19,4082,4075,0,0,7,0
EX,2021-01-19,1012,573,0,439,0,0
GA,2021-01-19,1756,1458,0,298,0,0
IB,2021-01-19,607,468,0,139,0,0
MC,2021-01-19,1558,808,4,744,1,1
MD,2021-01-19,6977,4167,0,2810,0,0
ML,2021-01-19,90,21,0,69,0,0
NC,2021-01-19,251,155,0,96,0,0
PV,2021-01-19,833,459,0,374,0,0
RI,2021-01-19,332,313,0,19,0,0
VC,2021-01-19,7085,4996,0,2089,0,0
AN,2021-01-20,8517,4767,0,3750,0,0
AR,2021-01-20,679,679,0,0,0,0
AS,2021-01-20,399,328,0,71,0,0
CB,2021-01-20,146,144,0,2,0,0
CE,2021-01-20,57,7,0,50,0,0
CL,2021-01-20,2820,1437,0,1383,0,0
CM,2021-01-20,2522,1878,0,644,0,0
CN,2021-01-20,273,200,0,73,0,0
CT,2021-01-20,3882,3851,0,0,24,7
EX,2021-01-20,979,588,0,390,0,1
GA,2021-01-20,1727,1427,0,298,2,0
IB,2021-01-20,512,387,0,125,0,0
MC,2021-01-20,1500,801,2,695,1,1
MD,2021-01-20,4855,2876,0,1979,0,0
ML,2021-01-20,89,31,0,58,0,0
NC,2021-01-20,261,160,0,101,0,0
PV,2021-01-20,939,489,0,450,0,0
RI,2021-01-20,306,296,0,10,0,0
VC,2021-01-20,7521,5582,0,1939,0,0
AN,2021-01-21,7067,4037,0,3030,0,0
AR,2021-01-21,705,696,0,9,0,0
AS,2021-01-21,511,462,0,49,0,0
CB,2021-01-21,120,115,0,5,0,0
CE,2021-01-21,38,5,0,33,0,0
CL,2021-01-21,2523,1217,0,1306,0,0
CM,2021-01-21,2288,1652,0,635,1,0
CN,2021-01-21,271,199,0,72,0,0
CT,2021-01-21,3601,3586,0,0,10,5
EX,2021-01-21,928,507,0,420,0,1
GA,2021-01-21,1771,1503,0,268,0,0
IB,2021-01-21,556,420,0,136,0,0
MC,2021-01-21,1205,644,2,558,0,1
MD,2021-01-21,4156,2422,0,1734,0,0
ML,2021-01-21,65,23,0,42,0,0
NC,2021-01-21,246,172,0,74,0,0
PV,2021-01-21,808,378,0,430,0,0
RI,2021-01-21,348,323,0,25,0,0
VC,2021-01-21,7269,5499,0,1770,0,0
AN,2021-01-22,7814,4423,0,3391,0,0
AR,2021-01-22,783,780,0,3,0,0
AS,2021-01-22,434,375,0,59,0,0
CB,2021-01-22,187,177,0,10,0,0
CE,2021-01-22,31,3,0,28,0,0
CL,2021-01-22,2658,1272,0,1386,0,0
CM,2021-01-22,2247,1709,0,538,0,0
CN,2021-01-22,280,204,0,76,0,0
CT,2021-01-22,3589,3579,0,0,7,3
EX,2021-01-22,910,504,0,405,0,1
GA,2021-01-22,1746,1459,0,287,0,0
IB,2021-01-22,446,335,0,111,0,0
MC,2021-01-22,1212,696,0,513,1,2
MD,2021-01-22,6235,3427,0,2808,0,0
ML,2021-01-22,60,24,0,36,0,0
NC,2021-01-22,260,161,0,99,0,0
PV,2021-01-22,855,398,0,457,0,0
RI,2021-01-22,278,259,0,19,0,0
VC,2021-01-22,6883,5114,0,1769,0,0
AN,2021-01-23,5939,3788,0,2151,0,0
AR,2021-01-23,604,601,0,3,0,0
AS,2021-01-23,602,556,0,46,0,0
CB,2021-01-23,155,148,0,7,0,0
CE,2021-01-23,22,3,0,19,0,0
CL,2021-01-23,2196,1082,0,1114,0,0
CM,2021-01-23,1486,1123,0,362,1,0
CN,2021-01-23,306,230,0,76,0,0
CT,2021-01-23,2273,2271,0,0,0,2
EX,2021-01-23,679,340,0,339,0,0
GA,2021-01-23,1557,1263,0,294,0,0
IB,2021-01-23,399,308,0,91,0,0
MC,2021-01-23,1135,697,2,434,0,2
MD,2021-01-23,3846,1857,0,1989,0,0
ML,2021-01-23,73,14,0,59,0,0
NC,2021-01-23,188,128,0,60,0,0
PV,2021-01-23,777,468,0,309,0,0
RI,2021-01-23,286,267,0,19,0,0
VC,2021-01-23,5128,3727,0,1401,0,0
AN,2021-01-24,4395,2667,0,1728,0,0
AR,2021-01-24,604,602,0,2,0,0
AS,2021-01-24,554,512,0,42,0,0
CB,2021-01-24,156,152,0,4,0,0
CE,2021-01-24,37,6,0,31,0,0
CL,2021-01-24,1681,784,0,897,0,0
CM,2021-01-24,1214,819,0,395,0,0
CN,2021-01-24,224,153,0,71,0,0
CT,2021-01-24,1897,1896,0,0,0,1
EX,2021-01-24,509,286,0,222,0,1
GA,2021-01-24,1327,1077,0,250,0,0
IB,2021-01-24,317,236,0,81,0,0
MC,2021-01-24,867,504,0,362,1,0
MD,2021-01-24,2994,1360,0,1634,0,0
ML,2021-01-24,52,16,0,36,0,0
NC,2021-01-24,220,135,0,85,0,0
PV,2021-01-24,879,536,0,343,0,0
RI,2021-01-24,211,198,0,13,0,0
VC,2021-01-24,3885,2724,0,1161,0,0
AN,2021-01-25,6281,3326,0,2955,0,0
AR,2021-01-25,693,689,0,4,0,0
AS,2021-01-25,587,532,0,55,0,0
CB,2021-01-25,142,134,0,8,0,0
CE,2021-01-25,28,3,0,25,0,0
CL,2021-01-25,2577,1324,0,1253,0,0
CM,2021-01-25,1758,1220,0,538,0,0
CN,2021-01-25,266,173,0,93,0,0
CT,2021-01-25,3709,3694,0,0,3,12
EX,2021-01-25,763,448,0,315,0,0
GA,2021-01-25,1632,1353,0,279,0,0
IB,2021-01-25,349,244,0,105,0,0
MC,2021-01-25,1065,566,0,498,1,0
MD,2021-01-25,4895,2456,0,2439,0,0
ML,2021-01-25,70,22,0,48,0,0
NC,2021-01-25,241,165,0,76,0,0
PV,2021-01-25,1083,566,0,517,0,0
RI,2021-01-25,301,269,0,32,0,0
